country,id,un_region_name,short_name,name,value,direction
Mali,MLI,Africa,MJC3,mjc_criteria_sdr_heavy_version,1.067933599,1
Mali,MLI,Africa,MJC4,mjc_criteria_sdr_ponderated,0.638044928,1
Mali,MLI,Africa,MJC5,mjc_criteria_equality,0.256721311,1
Mali,MLI,Africa,MJC6,mjc_criteria_capacity,1.388475077,1
Mali,MLI,Africa,MJC7,mjc_criteria_historical_responsability,0.54777199,1
Mali,MLI,Africa,MJC8,mjc_criteria_present_responsability,0.406924518,1
Mali,MLI,Africa,MJC9,mjc_criteria_ponderated,0.690147392,1
Mali,MLI,Africa,5a,population_2019,19689140,-1
Mali,MLI,Africa,6a,gdp_per_capita_ppp_2017,2016.218793,1
Mali,MLI,Africa,7a,cum_emissions_per_capita_1994_2017,2.705081294,-1
Mali,MLI,Africa,8a,emissions_per_cap_2017,3.580654107,-1
Mali,MLI,Africa,2a,poverty_ratio_320,69.81,1
Mali,MLI,Africa,B,undernourishment_prevalence,6,1
Mali,MLI,Africa,C,stunting_prevalence_under_5_yrs,30.4,1
Mali,MLI,Africa,D,wasting_prevalence_in_children_under_5,13.5,1
Mali,MLI,Africa,E,maternal_mortality_rate_per_100k_births,587,1
Mali,MLI,Africa,F,neonatal_mortality_rate_1k_births,35.4,1
Mali,MLI,Africa,G,under_5_mortality_rate_1k_births,106,1
Mali,MLI,Africa,H,life_expec_at_birth_yrs,58,-1
Mali,MLI,Africa,I,univ_health_coverage_index,46.568,-1
Mali,MLI,Africa,J,net_primary_enrolment_rate,61.20683,-1
Mali,MLI,Africa,K,lower_secondary_completion_rate,29.65912,-1
Mali,MLI,Africa,L,literacy_rate_15_24_yrs_both_sexes,49.36653,-1
Mali,MLI,Africa,M,ratio_female_to_male_labour_force_rate,73.79071296,-1
Mali,MLI,Africa,N,population_rate_using_basic_drinking_water_services,74.26804958,-1
Mali,MLI,Africa,O,population_rate_using_basic_sanitation_services,31.26833404,-1
Mali,MLI,Africa,P,access_to_electricity_pop_rate,35.06949997,-1
Mali,MLI,Africa,Q,access_to_clean_fuels_and_tech_for_cooking_rate,0.96,-1
Mali,MLI,Africa,R,unemployment_rate,8.008999825,1
Mali,MLI,Africa,S,population_using_the_internet,12.72064096,-1
Benin,BEN,Africa,A,global_index_score_2019,50.85380076,NA
Benin,BEN,Africa,1a,index_to_be_defined,49.14619924,-1
Benin,BEN,Africa,3a,inverse_global_index_2019,0.744733768,-1
Benin,BEN,Africa,MJC1,mjc_criteria_sdr_mild_version,0.222925583,1
Benin,BEN,Africa,MJC2,mjc_criteria_sdr_medium_version,0.276247981,1
Benin,BEN,Africa,MJC3,mjc_criteria_sdr_heavy_version,0.633708814,1
Benin,BEN,Africa,MJC4,mjc_criteria_sdr_ponderated,0.377627459,1
Benin,BEN,Africa,MJC5,mjc_criteria_equality,0.153877769,1
Benin,BEN,Africa,MJC6,mjc_criteria_capacity,1.352926934,1
Benin,BEN,Africa,MJC7,mjc_criteria_historical_responsability,1.091952986,1
Benin,BEN,Africa,MJC8,mjc_criteria_present_responsability,1.017490187,1
Benin,BEN,Africa,MJC9,mjc_criteria_ponderated,0.734788437,1
Benin,BEN,Africa,5a,population_2019,11801595,-1
Benin,BEN,Africa,6a,gdp_per_capita_ppp_2017,2069.194923,1
Benin,BEN,Africa,7a,cum_emissions_per_capita_1994_2017,1.356988608,-1
Benin,BEN,Africa,8a,emissions_per_cap_2017,1.432009826,-1
Benin,BEN,Africa,2a,poverty_ratio_320,70.01,1
Benin,BEN,Africa,B,undernourishment_prevalence,10.4,1
Benin,BEN,Africa,C,stunting_prevalence_under_5_yrs,34,1
Benin,BEN,Africa,D,wasting_prevalence_in_children_under_5,4.5,1
Benin,BEN,Africa,E,maternal_mortality_rate_per_100k_births,405,1
Benin,BEN,Africa,F,neonatal_mortality_rate_1k_births,32.7,1
Benin,BEN,Africa,G,under_5_mortality_rate_1k_births,98.3,1
Benin,BEN,Africa,H,life_expec_at_birth_yrs,61.1,-1
Benin,BEN,Africa,I,univ_health_coverage_index,50.6,-1
Benin,BEN,Africa,J,net_primary_enrolment_rate,97.03366,-1
Benin,BEN,Africa,K,lower_secondary_completion_rate,45.8472,-1
Benin,BEN,Africa,L,literacy_rate_15_24_yrs_both_sexes,52.49247,-1
Benin,BEN,Africa,M,ratio_female_to_male_labour_force_rate,94.20506966,-1
Benin,BEN,Africa,N,population_rate_using_basic_drinking_water_services,67.0172867,-1
Benin,BEN,Africa,O,population_rate_using_basic_sanitation_services,13.93011225,-1
Benin,BEN,Africa,P,access_to_electricity_pop_rate,41.40261459,-1
Benin,BEN,Africa,Q,access_to_clean_fuels_and_tech_for_cooking_rate,6.44,-1
Benin,BEN,Africa,R,unemployment_rate,2.3949999809999998,1
Benin,BEN,Africa,S,population_using_the_internet,14.11901233,-1
Lesotho,LSO,Africa,A,global_index_score_2019,50.94279332,NA
Lesotho,LSO,Africa,1a,index_to_be_defined,49.05720668,-1
Lesotho,LSO,Africa,3a,inverse_global_index_2019,0.742805127,-1
Lesotho,LSO,Africa,MJC1,mjc_criteria_sdr_mild_version,0.043229071,1
Lesotho,LSO,Africa,MJC2,mjc_criteria_sdr_medium_version,0.053527391,1
Lesotho,LSO,Africa,MJC3,mjc_criteria_sdr_heavy_version,0.12641505,1
Lesotho,LSO,Africa,MJC4,mjc_criteria_sdr_ponderated,0.074390504,1
Lesotho,LSO,Africa,MJC5,mjc_criteria_equality,0.029893654,1
Lesotho,LSO,Africa,MJC6,mjc_criteria_capacity,1.050443658,1
Lesotho,LSO,Africa,MJC7,mjc_criteria_historical_responsability,0.698236905,1
Lesotho,LSO,Africa,MJC8,mjc_criteria_present_responsability,0.655012929,1
Lesotho,LSO,Africa,MJC9,mjc_criteria_ponderated,0.457838183,1
Lesotho,LSO,Africa,5a,population_2019,2292682,-1
Lesotho,LSO,Africa,6a,gdp_per_capita_ppp_2017,2665.035409,1
Lesotho,LSO,Africa,7a,cum_emissions_per_capita_1994_2017,2.122156178,-1
Lesotho,LSO,Africa,8a,emissions_per_cap_2017,2.224468984,-1
Lesotho,LSO,Africa,2a,poverty_ratio_320,72.02,1
Lesotho,LSO,Africa,B,undernourishment_prevalence,12.8,1
Lesotho,LSO,Africa,C,stunting_prevalence_under_5_yrs,33.2,1
Lesotho,LSO,Africa,D,wasting_prevalence_in_children_under_5,2.8,1
Lesotho,LSO,Africa,E,maternal_mortality_rate_per_100k_births,487,1
Lesotho,LSO,Africa,F,neonatal_mortality_rate_1k_births,37.9,1
Lesotho,LSO,Africa,G,under_5_mortality_rate_1k_births,85.9,1
Lesotho,LSO,Africa,H,life_expec_at_birth_yrs,52.9,-1
Lesotho,LSO,Africa,I,univ_health_coverage_index,52.568,-1
Lesotho,LSO,Africa,J,net_primary_enrolment_rate,80.89926,-1
Lesotho,LSO,Africa,K,lower_secondary_completion_rate,43.227,-1
Lesotho,LSO,Africa,L,literacy_rate_15_24_yrs_both_sexes,86.6322,-1
Lesotho,LSO,Africa,M,ratio_female_to_male_labour_force_rate,79.39419473,-1
Lesotho,LSO,Africa,N,population_rate_using_basic_drinking_water_services,71.59287175,-1
Lesotho,LSO,Africa,O,population_rate_using_basic_sanitation_services,43.79110608,-1
Lesotho,LSO,Africa,P,access_to_electricity_pop_rate,29.73330879,-1
Lesotho,LSO,Africa,Q,access_to_clean_fuels_and_tech_for_cooking_rate,35.61,-1
Lesotho,LSO,Africa,R,unemployment_rate,28.48200035,1
Lesotho,LSO,Africa,S,population_using_the_internet,29.78780333,-1
Angola,AGO,Africa,A,global_index_score_2019,51.32035799,NA
Angola,AGO,Africa,1a,index_to_be_defined,48.67964201,-1
Angola,AGO,Africa,3a,inverse_global_index_2019,0.73462257,-1
Angola,AGO,Africa,MJC1,mjc_criteria_sdr_mild_version,0.59474927,1
Angola,AGO,Africa,MJC2,mjc_criteria_sdr_medium_version,0.733971002,1
Angola,AGO,Africa,MJC3,mjc_criteria_sdr_heavy_version,1.014510061,1
Angola,AGO,Africa,MJC4,mjc_criteria_sdr_ponderated,0.781076778,1
Angola,AGO,Africa,MJC5,mjc_criteria_equality,0.414469379,1
Angola,AGO,Africa,MJC6,mjc_criteria_capacity,0.462601475,1
Angola,AGO,Africa,MJC7,mjc_criteria_historical_responsability,0.350246407,1
Angola,AGO,Africa,MJC8,mjc_criteria_present_responsability,0.458576852,1
Angola,AGO,Africa,MJC9,mjc_criteria_ponderated,0.515639815,1
Angola,AGO,Africa,5a,population_2019,31787566,-1
Angola,AGO,Africa,6a,gdp_per_capita_ppp_2017,6051.579368,1
Angola,AGO,Africa,7a,cum_emissions_per_capita_1994_2017,4.230643725,-1
Angola,AGO,Africa,8a,emissions_per_cap_2017,3.17734299,-1
Angola,AGO,Africa,2a,poverty_ratio_320,42.01,1
Angola,AGO,Africa,B,undernourishment_prevalence,23.9,1
Angola,AGO,Africa,C,stunting_prevalence_under_5_yrs,37.6,1
Angola,AGO,Africa,D,wasting_prevalence_in_children_under_5,4.9,1
Angola,AGO,Africa,E,maternal_mortality_rate_per_100k_births,477,1
Angola,AGO,Africa,F,neonatal_mortality_rate_1k_births,29.1,1
Angola,AGO,Africa,G,under_5_mortality_rate_1k_births,81.1,1
Angola,AGO,Africa,H,life_expec_at_birth_yrs,62.6,-1
Angola,AGO,Africa,I,univ_health_coverage_index,43.174,-1
Angola,AGO,Africa,J,net_primary_enrolment_rate,77.45058,-1
Angola,AGO,Africa,K,lower_secondary_completion_rate,20.8827,-1
Angola,AGO,Africa,L,literacy_rate_15_24_yrs_both_sexes,77.43113,-1
Angola,AGO,Africa,M,ratio_female_to_male_labour_force_rate,94.14080569,-1
Angola,AGO,Africa,N,population_rate_using_basic_drinking_water_services,41.00586762,-1
Angola,AGO,Africa,O,population_rate_using_basic_sanitation_services,39.42942284,-1
Angola,AGO,Africa,P,access_to_electricity_pop_rate,40.52060699,-1
Angola,AGO,Africa,Q,access_to_clean_fuels_and_tech_for_cooking_rate,48.05,-1
Angola,AGO,Africa,R,unemployment_rate,8.543000221,1
Angola,AGO,Africa,S,population_using_the_internet,14.33907936,-1
Djibouti,DJI,Africa,A,global_index_score_2019,51.36236823,NA
Djibouti,DJI,Africa,1a,index_to_be_defined,48.63763177,-1
Djibouti,DJI,Africa,3a,inverse_global_index_2019,0.733712127,-1
Djibouti,DJI,Africa,MJC1,mjc_criteria_sdr_mild_version,0.018426465,1
Djibouti,DJI,Africa,MJC2,mjc_criteria_sdr_medium_version,0.022731255,1
Djibouti,DJI,Africa,MJC3,mjc_criteria_sdr_heavy_version,0.026635558,1
Djibouti,DJI,Africa,MJC4,mjc_criteria_sdr_ponderated,0.022597759,1
Djibouti,DJI,Africa,MJC5,mjc_criteria_equality,0.012852142,1
Djibouti,DJI,Africa,MJC6,mjc_criteria_capacity,NA,1
Djibouti,DJI,Africa,MJC7,mjc_criteria_historical_responsability,0.757796563,1
Djibouti,DJI,Africa,MJC8,mjc_criteria_present_responsability,0.714530087,1
Djibouti,DJI,Africa,MJC9,mjc_criteria_ponderated,0.25717982,1
Djibouti,DJI,Africa,5a,population_2019,985690,-1
Djibouti,DJI,Africa,6a,gdp_per_capita_ppp_2017,NA,1
Djibouti,DJI,Africa,7a,cum_emissions_per_capita_1994_2017,1.955363529,-1
Djibouti,DJI,Africa,8a,emissions_per_cap_2017,2.039180675,-1
Djibouti,DJI,Africa,2a,poverty_ratio_320,35.6,1
Djibouti,DJI,Africa,B,undernourishment_prevalence,19.7,1
Djibouti,DJI,Africa,C,stunting_prevalence_under_5_yrs,33.5,1
Djibouti,DJI,Africa,D,wasting_prevalence_in_children_under_5,21.5,1
Djibouti,DJI,Africa,E,maternal_mortality_rate_per_100k_births,229,1
Djibouti,DJI,Africa,F,neonatal_mortality_rate_1k_births,32.4,1
Djibouti,DJI,Africa,G,under_5_mortality_rate_1k_births,61.7,1
Djibouti,DJI,Africa,H,life_expec_at_birth_yrs,63.8,-1
Djibouti,DJI,Africa,I,univ_health_coverage_index,48.859,-1
Djibouti,DJI,Africa,J,net_primary_enrolment_rate,57.25676,-1
Djibouti,DJI,Africa,K,lower_secondary_completion_rate,43.51122,-1
Djibouti,DJI,Africa,L,literacy_rate_15_24_yrs_both_sexes,NA,-1
Djibouti,DJI,Africa,M,ratio_female_to_male_labour_force_rate,72.21444666,-1
Djibouti,DJI,Africa,N,population_rate_using_basic_drinking_water_services,76.92248362,-1
Djibouti,DJI,Africa,O,population_rate_using_basic_sanitation_services,51.37805815,-1
Djibouti,DJI,Africa,P,access_to_electricity_pop_rate,51.78269196,-1
Djibouti,DJI,Africa,Q,access_to_clean_fuels_and_tech_for_cooking_rate,11.52,-1
Djibouti,DJI,Africa,R,unemployment_rate,5.78399992,1
Djibouti,DJI,Africa,S,population_using_the_internet,55.68140925,-1
Sudan,SDN,Africa,A,global_index_score_2019,51.36317921,NA
Sudan,SDN,Africa,1a,index_to_be_defined,48.63682079,-1
Sudan,SDN,Africa,3a,inverse_global_index_2019,0.733694551,-1
Sudan,SDN,Africa,MJC1,mjc_criteria_sdr_mild_version,0.794744213,1
Sudan,SDN,Africa,MJC2,mjc_criteria_sdr_medium_version,0.980405146,1
Sudan,SDN,Africa,MJC3,mjc_criteria_sdr_heavy_version,1.614461291,1
Sudan,SDN,Africa,MJC4,mjc_criteria_sdr_ponderated,1.129870217,1
Sudan,SDN,Africa,MJC5,mjc_criteria_equality,0.554329643,1
Sudan,SDN,Africa,MJC6,mjc_criteria_capacity,0.626769352,1
Sudan,SDN,Africa,MJC7,mjc_criteria_historical_responsability,0.52025303,1
Sudan,SDN,Africa,MJC8,mjc_criteria_present_responsability,0.568306545,1
Sudan,SDN,Africa,MJC9,mjc_criteria_ponderated,0.71381225,1
Sudan,SDN,Africa,5a,population_2019,42514094,-1
Sudan,SDN,Africa,6a,gdp_per_capita_ppp_2017,4466.506755,1
Sudan,SDN,Africa,7a,cum_emissions_per_capita_1994_2017,2.848167481,-1
Sudan,SDN,Africa,8a,emissions_per_cap_2017,2.563855647,-1
Sudan,SDN,Africa,2a,poverty_ratio_320,50.03,1
Sudan,SDN,Africa,B,undernourishment_prevalence,25.2,1
Sudan,SDN,Africa,C,stunting_prevalence_under_5_yrs,38.2,1
Sudan,SDN,Africa,D,wasting_prevalence_in_children_under_5,16.3,1
Sudan,SDN,Africa,E,maternal_mortality_rate_per_100k_births,311,1
Sudan,SDN,Africa,F,neonatal_mortality_rate_1k_births,29.5,1
Sudan,SDN,Africa,G,under_5_mortality_rate_1k_births,63.2,1
Sudan,SDN,Africa,H,life_expec_at_birth_yrs,65.1,-1
Sudan,SDN,Africa,I,univ_health_coverage_index,60.5,-1
Sudan,SDN,Africa,J,net_primary_enrolment_rate,60.43303,-1
Sudan,SDN,Africa,K,lower_secondary_completion_rate,49.98942,-1
Sudan,SDN,Africa,L,literacy_rate_15_24_yrs_both_sexes,65.80535,-1
Sudan,SDN,Africa,M,ratio_female_to_male_labour_force_rate,33.67329487,-1
Sudan,SDN,Africa,N,population_rate_using_basic_drinking_water_services,58.93144857,-1
Sudan,SDN,Africa,O,population_rate_using_basic_sanitation_services,34.58610454,-1
Sudan,SDN,Africa,P,access_to_electricity_pop_rate,38.52844238,-1
Sudan,SDN,Africa,Q,access_to_clean_fuels_and_tech_for_cooking_rate,41.29,-1
Sudan,SDN,Africa,R,unemployment_rate,12.71000004,1
Sudan,SDN,Africa,S,population_using_the_internet,30.87029573,-1
Malawi,MWI,Africa,A,global_index_score_2019,51.38114315,NA
Malawi,MWI,Africa,1a,index_to_be_defined,48.61885685,-1
Malawi,MWI,Africa,3a,inverse_global_index_2019,0.733305238,-1
Malawi,MWI,Africa,MJC1,mjc_criteria_sdr_mild_version,0.36847942,1
Malawi,MWI,Africa,MJC2,mjc_criteria_sdr_medium_version,0.454486904,1
Malawi,MWI,Africa,MJC3,mjc_criteria_sdr_heavy_version,1.316935062,1
Malawi,MWI,Africa,MJC4,mjc_criteria_sdr_ponderated,0.713300462,1
Malawi,MWI,Africa,MJC5,mjc_criteria_equality,0.257107296,1
Malawi,MWI,Africa,MJC6,mjc_criteria_capacity,2.556494925,1
Malawi,MWI,Africa,MJC7,mjc_criteria_historical_responsability,2.407334333,1
Malawi,MWI,Africa,MJC8,mjc_criteria_present_responsability,2.317041268,1
Malawi,MWI,Africa,MJC9,mjc_criteria_ponderated,1.472272621,1
Malawi,MWI,Africa,5a,population_2019,19718743,-1
Malawi,MWI,Africa,6a,gdp_per_capita_ppp_2017,1095.042089,1
Malawi,MWI,Africa,7a,cum_emissions_per_capita_1994_2017,0.615522216,-1
Malawi,MWI,Africa,8a,emissions_per_cap_2017,0.628843329,-1
Malawi,MWI,Africa,2a,poverty_ratio_320,88.02,1
Malawi,MWI,Africa,B,undernourishment_prevalence,26.3,1
Malawi,MWI,Africa,C,stunting_prevalence_under_5_yrs,37.1,1
Malawi,MWI,Africa,D,wasting_prevalence_in_children_under_5,2.7,1
Malawi,MWI,Africa,E,maternal_mortality_rate_per_100k_births,634,1
Malawi,MWI,Africa,F,neonatal_mortality_rate_1k_births,22.7,1
Malawi,MWI,Africa,G,under_5_mortality_rate_1k_births,55.4,1
Malawi,MWI,Africa,H,life_expec_at_birth_yrs,64.2,-1
Malawi,MWI,Africa,I,univ_health_coverage_index,52.365,-1
Malawi,MWI,Africa,J,net_primary_enrolment_rate,96.25452,-1
Malawi,MWI,Africa,K,lower_secondary_completion_rate,20.31704,-1
Malawi,MWI,Africa,L,literacy_rate_15_24_yrs_both_sexes,72.93561,-1
Malawi,MWI,Africa,M,ratio_female_to_male_labour_force_rate,88.09170395,-1
Malawi,MWI,Africa,N,population_rate_using_basic_drinking_water_services,67.19508468,-1
Malawi,MWI,Africa,O,population_rate_using_basic_sanitation_services,43.52960545,-1
Malawi,MWI,Africa,P,access_to_electricity_pop_rate,11,-1
Malawi,MWI,Africa,Q,access_to_clean_fuels_and_tech_for_cooking_rate,2.5,-1
Malawi,MWI,Africa,R,unemployment_rate,5.931000233,1
Malawi,MWI,Africa,S,population_using_the_internet,13.78216439,-1
Burundi,BDI,Africa,A,global_index_score_2019,51.54663075,NA
Burundi,BDI,Africa,1a,index_to_be_defined,48.45336925,-1
Burundi,BDI,Africa,3a,inverse_global_index_2019,0.729718802,-1
Burundi,BDI,Africa,MJC1,mjc_criteria_sdr_mild_version,0.215580967,1
Burundi,BDI,Africa,MJC2,mjc_criteria_sdr_medium_version,0.265503386,1
Burundi,BDI,Africa,MJC3,mjc_criteria_sdr_heavy_version,0.81529806,1
Burundi,BDI,Africa,MJC4,mjc_criteria_sdr_ponderated,0.432127471,1
Burundi,BDI,Africa,MJC5,mjc_criteria_equality,0.150935828,1
Burundi,BDI,Africa,MJC6,mjc_criteria_capacity,4.187819825,1
Burundi,BDI,Africa,MJC7,mjc_criteria_historical_responsability,2.442251634,1
Burundi,BDI,Africa,MJC8,mjc_criteria_present_responsability,2.579025561,1
Burundi,BDI,Africa,MJC9,mjc_criteria_ponderated,1.82038043,1
Burundi,BDI,Africa,5a,population_2019,11575964,-1
Burundi,BDI,Africa,6a,gdp_per_capita_ppp_2017,668.4789843,1
Burundi,BDI,Africa,7a,cum_emissions_per_capita_1994_2017,0.606721986,-1
Burundi,BDI,Africa,8a,emissions_per_cap_2017,0.564963747,-1
Burundi,BDI,Africa,2a,poverty_ratio_320,93.14,1
Burundi,BDI,Africa,B,undernourishment_prevalence,NA,1
Burundi,BDI,Africa,C,stunting_prevalence_under_5_yrs,55.9,1
Burundi,BDI,Africa,D,wasting_prevalence_in_children_under_5,5.1,1
Burundi,BDI,Africa,E,maternal_mortality_rate_per_100k_births,712,1
Burundi,BDI,Africa,F,neonatal_mortality_rate_1k_births,22.1,1
Burundi,BDI,Africa,G,under_5_mortality_rate_1k_births,61.2,1
Burundi,BDI,Africa,H,life_expec_at_birth_yrs,60.1,-1
Burundi,BDI,Africa,I,univ_health_coverage_index,45.077,-1
Burundi,BDI,Africa,J,net_primary_enrolment_rate,96.63138,-1
Burundi,BDI,Africa,K,lower_secondary_completion_rate,40.68347,-1
Burundi,BDI,Africa,L,literacy_rate_15_24_yrs_both_sexes,79.55961,-1
Burundi,BDI,Africa,M,ratio_female_to_male_labour_force_rate,103.6290128,-1
Burundi,BDI,Africa,N,population_rate_using_basic_drinking_water_services,55.93411981,-1
Burundi,BDI,Africa,O,population_rate_using_basic_sanitation_services,50.46031707,-1
Burundi,BDI,Africa,P,access_to_electricity_pop_rate,7.588477135,-1
Burundi,BDI,Africa,Q,access_to_clean_fuels_and_tech_for_cooking_rate,0.85,-1
Burundi,BDI,Africa,R,unemployment_rate,1.51699996,1
Burundi,BDI,Africa,S,population_using_the_internet,5.594670768,-1
Togo,TGO,Africa,A,global_index_score_2019,51.59638299,NA
Togo,TGO,Africa,1a,index_to_be_defined,48.40361701,-1
Togo,TGO,Africa,3a,inverse_global_index_2019,0.728640574,-1
Togo,TGO,Africa,MJC1,mjc_criteria_sdr_mild_version,0.152299752,1
Togo,TGO,Africa,MJC2,mjc_criteria_sdr_medium_version,0.187483401,1
Togo,TGO,Africa,MJC3,mjc_criteria_sdr_heavy_version,0.434982033,1
Togo,TGO,Africa,MJC4,mjc_criteria_sdr_ponderated,0.258255062,1
Togo,TGO,Africa,MJC5,mjc_criteria_equality,0.106740022,1
Togo,TGO,Africa,MJC6,mjc_criteria_capacity,1.851559277,1
Togo,TGO,Africa,MJC7,mjc_criteria_historical_responsability,0.932643306,1
Togo,TGO,Africa,MJC8,mjc_criteria_present_responsability,0.89684357,1
Togo,TGO,Africa,MJC9,mjc_criteria_ponderated,0.78282445,1
Togo,TGO,Africa,5a,population_2019,8186384,-1
Togo,TGO,Africa,6a,gdp_per_capita_ppp_2017,1511.952428,1
Togo,TGO,Africa,7a,cum_emissions_per_capita_1994_2017,1.588782927,-1
Togo,TGO,Africa,8a,emissions_per_cap_2017,1.624648929,-1
Togo,TGO,Africa,2a,poverty_ratio_320,70.34,1
Togo,TGO,Africa,B,undernourishment_prevalence,16.2,1
Togo,TGO,Africa,C,stunting_prevalence_under_5_yrs,27.5,1
Togo,TGO,Africa,D,wasting_prevalence_in_children_under_5,6.7,1
Togo,TGO,Africa,E,maternal_mortality_rate_per_100k_births,368,1
Togo,TGO,Africa,F,neonatal_mortality_rate_1k_births,25.4,1
Togo,TGO,Africa,G,under_5_mortality_rate_1k_births,72.9,1
Togo,TGO,Africa,H,life_expec_at_birth_yrs,60.6,-1
Togo,TGO,Africa,I,univ_health_coverage_index,53.319,-1
Togo,TGO,Africa,J,net_primary_enrolment_rate,89.96453,-1
Togo,TGO,Africa,K,lower_secondary_completion_rate,46.46893,-1
Togo,TGO,Africa,L,literacy_rate_15_24_yrs_both_sexes,84.29011,-1
Togo,TGO,Africa,M,ratio_female_to_male_labour_force_rate,95.2368355,-1
Togo,TGO,Africa,N,population_rate_using_basic_drinking_water_services,62.81763777,-1
Togo,TGO,Africa,O,population_rate_using_basic_sanitation_services,13.94848231,-1
Togo,TGO,Africa,P,access_to_electricity_pop_rate,46.92837524,-1
Togo,TGO,Africa,Q,access_to_clean_fuels_and_tech_for_cooking_rate,6.71,-1
Togo,TGO,Africa,R,unemployment_rate,1.847000003,1
Togo,TGO,Africa,S,population_using_the_internet,12.36022497,-1
Papua New Guinea,PNG,Oceania,A,global_index_score_2019,51.61521377,NA
Papua New Guinea,PNG,Oceania,1a,index_to_be_defined,48.38478623,-1
Papua New Guinea,PNG,Oceania,3a,inverse_global_index_2019,0.728232475,-1
Papua New Guinea,PNG,Oceania,MJC1,mjc_criteria_sdr_mild_version,0.159681842,1
Papua New Guinea,PNG,Oceania,MJC2,mjc_criteria_sdr_medium_version,0.196537234,1
Papua New Guinea,PNG,Oceania,MJC3,mjc_criteria_sdr_heavy_version,0.34934367,1
Papua New Guinea,PNG,Oceania,MJC4,mjc_criteria_sdr_ponderated,0.235187582,1
Papua New Guinea,PNG,Oceania,MJC5,mjc_criteria_equality,0.111957351,1
Papua New Guinea,PNG,Oceania,MJC6,mjc_criteria_capacity,0.73197418,1
Papua New Guinea,PNG,Oceania,MJC7,mjc_criteria_historical_responsability,0.85240265,1
Papua New Guinea,PNG,Oceania,MJC8,mjc_criteria_present_responsability,0.796881994,1
Papua New Guinea,PNG,Oceania,MJC9,mjc_criteria_ponderated,0.475940359,1
Papua New Guinea,PNG,Oceania,5a,population_2019,8586525,-1
Papua New Guinea,PNG,Oceania,6a,gdp_per_capita_ppp_2017,3824.546849,1
Papua New Guinea,PNG,Oceania,7a,cum_emissions_per_capita_1994_2017,1.738342511,-1
Papua New Guinea,PNG,Oceania,8a,emissions_per_cap_2017,1.828446316,-1
Papua New Guinea,PNG,Oceania,2a,poverty_ratio_320,53.88,1
Papua New Guinea,PNG,Oceania,B,undernourishment_prevalence,NA,1
Papua New Guinea,PNG,Oceania,C,stunting_prevalence_under_5_yrs,49.5,1
Papua New Guinea,PNG,Oceania,D,wasting_prevalence_in_children_under_5,14.3,1
Papua New Guinea,PNG,Oceania,E,maternal_mortality_rate_per_100k_births,215,1
Papua New Guinea,PNG,Oceania,F,neonatal_mortality_rate_1k_births,23.7,1
